equipment_type,weapon_id,save_level,display_level,slots,source
19,35,6,7,1,mhxx-romfs-native-table
19,35,7,8,2,mhxx-romfs-native-table
19,36,0,1,0,mhxx-romfs-native-table
19,36,1,2,0,mhxx-romfs-native-table
19,36,2,3,0,mhxx-romfs-native-table
19,36,3,4,0,mhxx-romfs-native-table
19,36,4,5,0,mhxx-romfs-native-table
19,36,5,6,0,mhxx-romfs-native-table
19,36,6,7,2,mhxx-romfs-native-table
19,36,7,8,2,mhxx-romfs-native-table
19,36,8,9,2,mhxx-romfs-native-table
19,37,0,1,1,mhxx-romfs-native-table
19,37,1,2,1,mhxx-romfs-native-table
19,37,2,3,1,mhxx-romfs-native-table
19,37,3,4,1,mhxx-romfs-native-table
19,37,4,5,1,mhxx-romfs-native-table
19,38,0,1,0,mhxx-romfs-native-table
19,38,1,2,0,mhxx-romfs-native-table
19,38,2,3,0,mhxx-romfs-native-table
19,38,3,4,0,mhxx-romfs-native-table
19,38,4,5,0,mhxx-romfs-native-table
19,38,5,6,0,mhxx-romfs-native-table
19,38,6,7,0,mhxx-romfs-native-table
19,38,7,8,0,mhxx-romfs-native-table
19,39,0,1,0,mhxx-romfs-native-table
19,39,1,2,0,mhxx-romfs-native-table
19,39,2,3,1,mhxx-romfs-native-table
19,39,3,4,1,mhxx-romfs-native-table
19,39,4,5,2,mhxx-romfs-native-table
19,39,5,6,2,mhxx-romfs-native-table
19,39,6,7,2,mhxx-romfs-native-table
19,39,7,8,2,mhxx-romfs-native-table
19,39,8,9,2,mhxx-romfs-native-table
19,40,0,1,0,mhxx-romfs-native-table
19,40,1,2,0,mhxx-romfs-native-table
19,40,2,3,1,mhxx-romfs-native-table
19,40,3,4,1,mhxx-romfs-native-table
19,40,4,5,1,mhxx-romfs-native-table
19,40,5,6,1,mhxx-romfs-native-table
19,40,6,7,1,mhxx-romfs-native-table
19,40,7,8,1,mhxx-romfs-native-table
19,41,0,1,0,mhxx-romfs-native-table
19,41,1,2,1,mhxx-romfs-native-table
19,41,2,3,2,mhxx-romfs-native-table
19,41,3,4,3,mhxx-romfs-native-table
19,41,4,5,3,mhxx-romfs-native-table
19,41,5,6,3,mhxx-romfs-native-table
19,41,6,7,3,mhxx-romfs-native-table
19,41,7,8,3,mhxx-romfs-native-table
19,42,0,1,0,mhxx-romfs-native-table
19,42,1,2,1,mhxx-romfs-native-table
19,42,2,3,2,mhxx-romfs-native-table
19,42,3,4,3,mhxx-romfs-native-table
19,42,4,5,3,mhxx-romfs-native-table
19,42,5,6,3,mhxx-romfs-native-table
19,42,6,7,3,mhxx-romfs-native-table
19,42,7,8,3,mhxx-romfs-native-table
19,43,0,1,1,mhxx-romfs-native-table
19,43,1,2,1,mhxx-romfs-native-table
19,43,2,3,1,mhxx-romfs-native-table
19,43,3,4,1,mhxx-romfs-native-table
19,43,4,5,1,mhxx-romfs-native-table
19,43,5,6,1,mhxx-romfs-native-table
19,43,6,7,1,mhxx-romfs-native-table
19,44,0,1,0,mhxx-romfs-native-table
19,44,1,2,1,mhxx-romfs-native-table
19,44,2,3,1,mhxx-romfs-native-table
19,44,3,4,1,mhxx-romfs-native-table
19,44,4,5,1,mhxx-romfs-native-table
19,44,5,6,1,mhxx-romfs-native-table
19,44,6,7,1,mhxx-romfs-native-table
19,44,7,8,1,mhxx-romfs-native-table
19,44,8,9,1,mhxx-romfs-native-table
19,45,0,1,1,mhxx-romfs-native-table
19,45,1,2,1,mhxx-romfs-native-table
19,45,2,3,1,mhxx-romfs-native-table
19,45,3,4,1,mhxx-romfs-native-table
19,45,4,5,1,mhxx-romfs-native-table
19,46,0,1,0,mhxx-romfs-native-table
19,46,1,2,0,mhxx-romfs-native-table
19,46,2,3,0,mhxx-romfs-native-table
19,46,3,4,0,mhxx-romfs-native-table
19,46,4,5,0,mhxx-romfs-native-table
19,46,5,6,0,mhxx-romfs-native-table
19,46,6,7,1,mhxx-romfs-native-table
19,47,0,1,0,mhxx-romfs-native-table
19,47,1,2,0,mhxx-romfs-native-table
19,47,2,3,0,mhxx-romfs-native-table
19,47,3,4,0,mhxx-romfs-native-table
19,47,4,5,0,mhxx-romfs-native-table
19,48,0,1,1,mhxx-romfs-native-table
19,48,1,2,1,mhxx-romfs-native-table
19,48,2,3,1,mhxx-romfs-native-table
19,48,3,4,2,mhxx-romfs-native-table
19,48,4,5,2,mhxx-romfs-native-table
19,48,5,6,2,mhxx-romfs-native-table
19,48,6,7,2,mhxx-romfs-native-table
19,49,0,1,1,mhxx-romfs-native-table
19,49,1,2,1,mhxx-romfs-native-table
19,49,2,3,1,mhxx-romfs-native-table
19,49,3,4,1,mhxx-romfs-native-table
19,49,4,5,1,mhxx-romfs-native-table
19,49,5,6,1,mhxx-romfs-native-table
19,49,6,7,1,mhxx-romfs-native-table
19,49,7,8,1,mhxx-romfs-native-table
19,49,8,9,1,mhxx-romfs-native-table
19,50,0,1,1,mhxx-romfs-native-table
19,50,1,2,1,mhxx-romfs-native-table
19,50,2,3,1,mhxx-romfs-native-table
19,50,3,4,1,mhxx-romfs-native-table
19,50,4,5,1,mhxx-romfs-native-table
19,50,5,6,1,mhxx-romfs-native-table
19,50,6,7,1,mhxx-romfs-native-table
19,50,7,8,1,mhxx-romfs-native-table
19,50,8,9,1,mhxx-romfs-native-table
19,51,0,1,1,mhxx-romfs-native-table
19,51,1,2,1,mhxx-romfs-native-table
19,51,2,3,1,mhxx-romfs-native-table
19,51,3,4,1,mhxx-romfs-native-table
19,51,4,5,1,mhxx-romfs-native-table
19,51,5,6,1,mhxx-romfs-native-table
19,51,6,7,1,mhxx-romfs-native-table
19,51,7,8,1,mhxx-romfs-native-table
19,51,8,9,1,mhxx-romfs-native-table
19,52,0,1,1,mhxx-romfs-native-table
19,52,1,2,1,mhxx-romfs-native-table
19,52,2,3,1,mhxx-romfs-native-table
19,52,3,4,1,mhxx-romfs-native-table
19,52,4,5,1,mhxx-romfs-native-table
19,52,5,6,1,mhxx-romfs-native-table
19,52,6,7,1,mhxx-romfs-native-table
19,52,7,8,1,mhxx-romfs-native-table
19,52,8,9,1,mhxx-romfs-native-table
19,53,0,1,1,mhxx-romfs-native-table
19,53,1,2,1,mhxx-romfs-native-table
19,53,2,3,1,mhxx-romfs-native-table
19,53,3,4,1,mhxx-romfs-native-table
19,53,4,5,1,mhxx-romfs-native-table
19,53,5,6,1,mhxx-romfs-native-table
19,53,6,7,1,mhxx-romfs-native-table
19,54,0,1,1,mhxx-romfs-native-table
19,54,1,2,1,mhxx-romfs-native-table
19,54,2,3,1,mhxx-romfs-native-table
19,54,3,4,1,mhxx-romfs-native-table
19,54,4,5,1,mhxx-romfs-native-table
19,54,5,6,1,mhxx-romfs-native-table
19,54,6,7,1,mhxx-romfs-native-table
19,54,7,8,1,mhxx-romfs-native-table
19,55,0,1,0,mhxx-romfs-native-table
19,55,1,2,1,mhxx-romfs-native-table
19,55,2,3,2,mhxx-romfs-native-table
19,55,3,4,2,mhxx-romfs-native-table
19,55,4,5,2,mhxx-romfs-native-table
19,55,5,6,2,mhxx-romfs-native-table
19,56,0,1,1,mhxx-romfs-native-table
19,56,1,2,1,mhxx-romfs-native-table
19,56,2,3,1,mhxx-romfs-native-table
19,56,3,4,1,mhxx-romfs-native-table
19,56,4,5,1,mhxx-romfs-native-table
19,56,5,6,1,mhxx-romfs-native-table
19,57,0,1,1,mhxx-romfs-native-table
19,57,1,2,1,mhxx-romfs-native-table
19,57,2,3,2,mhxx-romfs-native-table
19,57,3,4,2,mhxx-romfs-native-table
19,57,4,5,2,mhxx-romfs-native-table
19,57,5,6,2,mhxx-romfs-native-table
19,58,0,1,1,mhxx-romfs-native-table
19,58,1,2,1,mhxx-romfs-native-table
19,58,2,3,1,mhxx-romfs-native-table
19,58,3,4,1,mhxx-romfs-native-table
19,58,4,5,1,mhxx-romfs-native-table
19,58,5,6,1,mhxx-romfs-native-table
19,58,6,7,1,mhxx-romfs-native-table
19,59,0,1,2,mhxx-romfs-native-table
19,59,1,2,2,mhxx-romfs-native-table
19,59,2,3,2,mhxx-romfs-native-table
19,59,3,4,2,mhxx-romfs-native-table
19,59,4,5,2,mhxx-romfs-native-table
19,60,0,1,0,mhxx-romfs-native-table
19,60,1,2,0,mhxx-romfs-native-table
19,60,2,3,0,mhxx-romfs-native-table
19,60,3,4,0,mhxx-romfs-native-table
19,60,4,5,0,mhxx-romfs-native-table
19,61,0,1,0,mhxx-romfs-native-table
19,61,1,2,0,mhxx-romfs-native-table
19,61,2,3,0,mhxx-romfs-native-table
19,61,3,4,0,mhxx-romfs-native-table
19,61,4,5,0,mhxx-romfs-native-table
19,62,0,1,0,mhxx-romfs-native-table
19,62,1,2,0,mhxx-romfs-native-table
19,62,2,3,0,mhxx-romfs-native-table
19,62,3,4,0,mhxx-romfs-native-table
19,62,4,5,0,mhxx-romfs-native-table
19,63,0,1,0,mhxx-romfs-native-table
19,63,1,2,0,mhxx-romfs-native-table
19,63,2,3,0,mhxx-romfs-native-table
19,63,3,4,0,mhxx-romfs-native-table
19,63,4,5,0,mhxx-romfs-native-table
19,63,5,6,0,mhxx-romfs-native-table
19,63,6,7,0,mhxx-romfs-native-table
19,64,0,1,0,mhxx-romfs-native-table
19,64,1,2,0,mhxx-romfs-native-table
19,64,2,3,0,mhxx-romfs-native-table
19,64,3,4,0,mhxx-romfs-native-table
19,64,4,5,0,mhxx-romfs-native-table
19,65,0,1,1,mhxx-romfs-native-table
19,65,1,2,1,mhxx-romfs-native-table
19,65,2,3,1,mhxx-romfs-native-table
19,65,3,4,1,mhxx-romfs-native-table
19,65,4,5,1,mhxx-romfs-native-table
19,66,0,1,0,mhxx-romfs-native-table
19,66,1,2,0,mhxx-romfs-native-table
19,66,2,3,0,mhxx-romfs-native-table
19,66,3,4,0,mhxx-romfs-native-table
19,66,4,5,0,mhxx-romfs-native-table
19,66,5,6,3,mhxx-romfs-native-table
19,66,6,7,3,mhxx-romfs-native-table
19,67,0,1,0,mhxx-romfs-native-table
19,67,1,2,0,mhxx-romfs-native-table
19,67,2,3,0,mhxx-romfs-native-table
19,67,3,4,0,mhxx-romfs-native-table
19,67,4,5,0,mhxx-romfs-native-table
19,67,5,6,1,mhxx-romfs-native-table
19,67,6,7,2,mhxx-romfs-native-table
19,67,7,8,3,mhxx-romfs-native-table
19,68,0,1,0,mhxx-romfs-native-table
19,68,1,2,0,mhxx-romfs-native-table
19,68,2,3,0,mhxx-romfs-native-table
19,68,3,4,0,mhxx-romfs-native-table
19,68,4,5,1,mhxx-romfs-native-table
19,68,5,6,1,mhxx-romfs-native-table
19,69,0,1,2,mhxx-romfs-native-table
19,69,1,2,2,mhxx-romfs-native-table
19,69,2,3,3,mhxx-romfs-native-table
19,69,3,4,3,mhxx-romfs-native-table
19,69,4,5,3,mhxx-romfs-native-table
19,69,5,6,3,mhxx-romfs-native-table
19,70,0,1,0,mhxx-romfs-native-table
19,70,1,2,0,mhxx-romfs-native-table
19,70,2,3,0,mhxx-romfs-native-table
19,70,3,4,0,mhxx-romfs-native-table
19,70,4,5,0,mhxx-romfs-native-table
19,70,5,6,0,mhxx-romfs-native-table
19,71,0,1,2,mhxx-romfs-native-table
19,71,1,2,2,mhxx-romfs-native-table
19,71,2,3,2,mhxx-romfs-native-table
19,71,3,4,2,mhxx-romfs-native-table
19,71,4,5,2,mhxx-romfs-native-table
19,71,5,6,3,mhxx-romfs-native-table
19,72,0,1,0,mhxx-romfs-native-table
19,72,1,2,0,mhxx-romfs-native-table
19,72,2,3,0,mhxx-romfs-native-table
19,72,3,4,0,mhxx-romfs-native-table
19,72,4,5,0,mhxx-romfs-native-table
19,72,5,6,0,mhxx-romfs-native-table
19,73,0,1,2,mhxx-romfs-native-table
19,73,1,2,3,mhxx-romfs-native-table
19,73,2,3,3,mhxx-romfs-native-table
19,73,3,4,3,mhxx-romfs-native-table
19,73,4,5,3,mhxx-romfs-native-table
19,73,5,6,3,mhxx-romfs-native-table
19,74,0,1,2,mhxx-romfs-native-table
19,74,1,2,2,mhxx-romfs-native-table
19,74,2,3,2,mhxx-romfs-native-table
19,74,3,4,2,mhxx-romfs-native-table
19,74,4,5,2,mhxx-romfs-native-table
19,74,5,6,2,mhxx-romfs-native-table
19,75,0,1,0,mhxx-romfs-native-table
19,75,1,2,0,mhxx-romfs-native-table
19,75,2,3,0,mhxx-romfs-native-table
19,75,3,4,0,mhxx-romfs-native-table
19,75,4,5,0,mhxx-romfs-native-table
19,75,5,6,0,mhxx-romfs-native-table
19,75,6,7,0,mhxx-romfs-native-table
19,76,0,1,0,mhxx-romfs-native-table
19,76,1,2,0,mhxx-romfs-native-table
19,76,2,3,0,mhxx-romfs-native-table
19,76,3,4,0,mhxx-romfs-native-table
19,76,4,5,0,mhxx-romfs-native-table
19,76,5,6,0,mhxx-romfs-native-table
19,76,6,7,0,mhxx-romfs-native-table
19,77,0,1,0,mhxx-romfs-native-table
19,77,1,2,0,mhxx-romfs-native-table
19,77,2,3,0,mhxx-romfs-native-table
19,77,3,4,0,mhxx-romfs-native-table
19,77,4,5,0,mhxx-romfs-native-table
19,77,5,6,0,mhxx-romfs-native-table
19,77,6,7,0,mhxx-romfs-native-table
19,77,7,8,0,mhxx-romfs-native-table
19,77,8,9,0,mhxx-romfs-native-table
19,77,9,10,0,mhxx-romfs-native-table
19,77,10,11,0,mhxx-romfs-native-table
19,77,11,12,0,mhxx-romfs-native-table
19,77,12,13,0,mhxx-romfs-native-table
19,77,13,14,0,mhxx-romfs-native-table
19,77,14,15,0,mhxx-romfs-native-table
19,78,0,1,0,mhxx-romfs-native-table
19,78,1,2,0,mhxx-romfs-native-table
19,78,2,3,0,mhxx-romfs-native-table
19,78,3,4,0,mhxx-romfs-native-table
19,78,4,5,0,mhxx-romfs-native-table
19,78,5,6,0,mhxx-romfs-native-table
19,78,6,7,0,mhxx-romfs-native-table
19,78,7,8,0,mhxx-romfs-native-table
19,78,8,9,0,mhxx-romfs-native-table
19,78,9,10,0,mhxx-romfs-native-table
19,78,10,11,0,mhxx-romfs-native-table
19,78,11,12,0,mhxx-romfs-native-table
19,78,12,13,0,mhxx-romfs-native-table
19,78,13,14,0,mhxx-romfs-native-table
19,78,14,15,0,mhxx-romfs-native-table
19,79,0,1,0,mhxx-romfs-native-table
19,79,1,2,0,mhxx-romfs-native-table
19,79,2,3,0,mhxx-romfs-native-table
19,79,3,4,0,mhxx-romfs-native-table
19,79,4,5,0,mhxx-romfs-native-table
19,79,5,6,0,mhxx-romfs-native-table
19,79,6,7,0,mhxx-romfs-native-table
19,79,7,8,0,mhxx-romfs-native-table
19,79,8,9,0,mhxx-romfs-native-table
19,79,9,10,0,mhxx-romfs-native-table
19,79,10,11,0,mhxx-romfs-native-table
19,79,11,12,0,mhxx-romfs-native-table
19,79,12,13,0,mhxx-romfs-native-table
19,79,13,14,0,mhxx-romfs-native-table
19,79,14,15,0,mhxx-romfs-native-table
19,80,0,1,0,mhxx-romfs-native-table
19,80,1,2,0,mhxx-romfs-native-table
19,80,2,3,0,mhxx-romfs-native-table
19,80,3,4,0,mhxx-romfs-native-table
19,80,4,5,0,mhxx-romfs-native-table
19,80,5,6,0,mhxx-romfs-native-table
19,80,6,7,0,mhxx-romfs-native-table
19,80,7,8,0,mhxx-romfs-native-table
19,80,8,9,0,mhxx-romfs-native-table
19,80,9,10,0,mhxx-romfs-native-table
19,80,10,11,0,mhxx-romfs-native-table
19,80,11,12,0,mhxx-romfs-native-table
19,80,12,13,0,mhxx-romfs-native-table
19,80,13,14,0,mhxx-romfs-native-table
19,80,14,15,0,mhxx-romfs-native-table
19,81,0,1,0,mhxx-romfs-native-table
19,81,1,2,0,mhxx-romfs-native-table
19,81,2,3,0,mhxx-romfs-native-table
19,81,3,4,0,mhxx-romfs-native-table
19,81,4,5,0,mhxx-romfs-native-table
19,81,5,6,0,mhxx-romfs-native-table
19,81,6,7,0,mhxx-romfs-native-table
19,81,7,8,0,mhxx-romfs-native-table
19,81,8,9,0,mhxx-romfs-native-table
19,81,9,10,0,mhxx-romfs-native-table
19,81,10,11,0,mhxx-romfs-native-table
19,81,11,12,0,mhxx-romfs-native-table
19,81,12,13,0,mhxx-romfs-native-table
19,81,13,14,0,mhxx-romfs-native-table
19,81,14,15,0,mhxx-romfs-native-table
19,82,0,1,0,mhxx-romfs-native-table
19,82,1,2,0,mhxx-romfs-native-table
19,82,2,3,0,mhxx-romfs-native-table
19,82,3,4,0,mhxx-romfs-native-table
19,82,4,5,0,mhxx-romfs-native-table
19,82,5,6,0,mhxx-romfs-native-table
19,82,6,7,0,mhxx-romfs-native-table
19,82,7,8,0,mhxx-romfs-native-table
19,82,8,9,0,mhxx-romfs-native-table
19,82,9,10,0,mhxx-romfs-native-table
19,82,10,11,0,mhxx-romfs-native-table
19,82,11,12,0,mhxx-romfs-native-table
19,82,12,13,0,mhxx-romfs-native-table
19,82,13,14,0,mhxx-romfs-native-table
19,82,14,15,0,mhxx-romfs-native-table
19,83,0,1,0,mhxx-romfs-native-table
19,83,1,2,0,mhxx-romfs-native-table
19,83,2,3,0,mhxx-romfs-native-table
19,83,3,4,0,mhxx-romfs-native-table
19,83,4,5,0,mhxx-romfs-native-table
19,83,5,6,0,mhxx-romfs-native-table
19,83,6,7,0,mhxx-romfs-native-table
19,83,7,8,0,mhxx-romfs-native-table
19,83,8,9,0,mhxx-romfs-native-table
19,83,9,10,0,mhxx-romfs-native-table
19,83,10,11,0,mhxx-romfs-native-table
19,83,11,12,0,mhxx-romfs-native-table
19,83,12,13,0,mhxx-romfs-native-table
19,83,13,14,0,mhxx-romfs-native-table
19,83,14,15,0,mhxx-romfs-native-table
19,84,0,1,0,mhxx-romfs-native-table
19,84,1,2,0,mhxx-romfs-native-table
19,84,2,3,0,mhxx-romfs-native-table
19,84,3,4,0,mhxx-romfs-native-table
19,84,4,5,0,mhxx-romfs-native-table
19,84,5,6,0,mhxx-romfs-native-table
19,84,6,7,0,mhxx-romfs-native-table
19,84,7,8,0,mhxx-romfs-native-table
19,84,8,9,0,mhxx-romfs-native-table
19,84,9,10,0,mhxx-romfs-native-table
19,84,10,11,0,mhxx-romfs-native-table
19,84,11,12,0,mhxx-romfs-native-table
19,84,12,13,0,mhxx-romfs-native-table
19,84,13,14,0,mhxx-romfs-native-table
19,84,14,15,0,mhxx-romfs-native-table
19,85,0,1,0,mhxx-romfs-native-table
19,85,1,2,0,mhxx-romfs-native-table
19,85,2,3,0,mhxx-romfs-native-table
19,85,3,4,0,mhxx-romfs-native-table
19,85,4,5,0,mhxx-romfs-native-table
19,85,5,6,0,mhxx-romfs-native-table
19,85,6,7,0,mhxx-romfs-native-table
19,85,7,8,0,mhxx-romfs-native-table
19,85,8,9,0,mhxx-romfs-native-table
19,85,9,10,0,mhxx-romfs-native-table
19,85,10,11,0,mhxx-romfs-native-table
19,85,11,12,0,mhxx-romfs-native-table
19,85,12,13,0,mhxx-romfs-native-table
19,85,13,14,0,mhxx-romfs-native-table
19,85,14,15,0,mhxx-romfs-native-table
19,86,0,1,0,mhxx-romfs-native-table
19,86,1,2,0,mhxx-romfs-native-table
19,86,2,3,0,mhxx-romfs-native-table
19,86,3,4,0,mhxx-romfs-native-table
19,86,4,5,0,mhxx-romfs-native-table
19,86,5,6,0,mhxx-romfs-native-table
19,86,6,7,0,mhxx-romfs-native-table
19,86,7,8,0,mhxx-romfs-native-table
19,86,8,9,0,mhxx-romfs-native-table
19,86,9,10,0,mhxx-romfs-native-table
19,86,10,11,0,mhxx-romfs-native-table
19,86,11,12,0,mhxx-romfs-native-table
19,86,12,13,0,mhxx-romfs-native-table
19,86,13,14,0,mhxx-romfs-native-table
19,86,14,15,0,mhxx-romfs-native-table
19,87,0,1,1,mhxx-romfs-native-table
19,87,1,2,1,mhxx-romfs-native-table
19,87,2,3,1,mhxx-romfs-native-table
19,87,3,4,1,mhxx-romfs-native-table
19,87,4,5,1,mhxx-romfs-native-table
19,88,0,1,2,mhxx-romfs-native-table
19,88,1,2,2,mhxx-romfs-native-table
19,88,2,3,2,mhxx-romfs-native-table
19,88,3,4,2,mhxx-romfs-native-table
19,88,4,5,2,mhxx-romfs-native-table
19,89,0,1,2,mhxx-romfs-native-table
19,89,1,2,2,mhxx-romfs-native-table
19,89,2,3,2,mhxx-romfs-native-table
19,89,3,4,2,mhxx-romfs-native-table
19,89,4,5,2,mhxx-romfs-native-table
19,90,0,1,3,mhxx-romfs-native-table
19,90,1,2,3,mhxx-romfs-native-table
19,90,2,3,3,mhxx-romfs-native-table
19,91,0,1,1,mhxx-romfs-native-table
19,91,1,2,1,mhxx-romfs-native-table
19,91,2,3,2,mhxx-romfs-native-table
19,91,3,4,2,mhxx-romfs-native-table
19,91,4,5,2,mhxx-romfs-native-table
19,91,5,6,2,mhxx-romfs-native-table
19,92,0,1,0,mhxx-romfs-native-table
19,92,1,2,0,mhxx-romfs-native-table
19,92,2,3,0,mhxx-romfs-native-table
19,92,3,4,0,mhxx-romfs-native-table
19,92,4,5,0,mhxx-romfs-native-table
19,93,0,1,0,mhxx-romfs-native-table
19,93,1,2,0,mhxx-romfs-native-table
19,93,2,3,0,mhxx-romfs-native-table
19,93,3,4,0,mhxx-romfs-native-table
19,93,4,5,0,mhxx-romfs-native-table
19,94,0,1,0,mhxx-romfs-native-table
19,94,1,2,0,mhxx-romfs-native-table
19,94,2,3,0,mhxx-romfs-native-table
19,94,3,4,0,mhxx-romfs-native-table
19,94,4,5,0,mhxx-romfs-native-table
19,95,0,1,0,mhxx-romfs-native-table
19,95,1,2,0,mhxx-romfs-native-table
19,95,2,3,0,mhxx-romfs-native-table
19,95,3,4,0,mhxx-romfs-native-table
19,95,4,5,0,mhxx-romfs-native-table
19,96,0,1,0,mhxx-romfs-native-table
19,96,1,2,0,mhxx-romfs-native-table
19,96,2,3,0,mhxx-romfs-native-table
19,96,3,4,0,mhxx-romfs-native-table
19,96,4,5,0,mhxx-romfs-native-table
19,97,0,1,3,mhxx-romfs-native-table
19,97,1,2,3,mhxx-romfs-native-table
19,97,2,3,3,mhxx-romfs-native-table
19,98,0,1,0,mhxx-romfs-native-table
19,98,1,2,0,mhxx-romfs-native-table
19,98,2,3,0,mhxx-romfs-native-table
19,99,0,1,1,mhxx-romfs-native-table
19,99,1,2,1,mhxx-romfs-native-table
19,99,2,3,2,mhxx-romfs-native-table
19,100,0,1,2,mhxx-romfs-native-table
19,100,1,2,2,mhxx-romfs-native-table
19,100,2,3,2,mhxx-romfs-native-table
19,101,0,1,0,mhxx-romfs-native-table
19,101,1,2,0,mhxx-romfs-native-table
19,101,2,3,0,mhxx-romfs-native-table
19,101,3,4,0,mhxx-romfs-native-table
19,101,4,5,0,mhxx-romfs-native-table
19,102,0,1,2,mhxx-romfs-native-table
19,102,1,2,2,mhxx-romfs-native-table
19,102,2,3,2,mhxx-romfs-native-table
19,103,0,1,2,mhxx-romfs-native-table
19,103,1,2,2,mhxx-romfs-native-table
19,103,2,3,2,mhxx-romfs-native-table
19,103,3,4,2,mhxx-romfs-native-table
19,103,4,5,2,mhxx-romfs-native-table
19,103,5,6,2,mhxx-romfs-native-table
19,104,0,1,0,mhxx-romfs-native-table
19,104,1,2,0,mhxx-romfs-native-table
19,104,2,3,0,mhxx-romfs-native-table
19,104,3,4,0,mhxx-romfs-native-table
19,104,4,5,0,mhxx-romfs-native-table
19,105,0,1,1,mhxx-romfs-native-table
19,105,1,2,1,mhxx-romfs-native-table
19,105,2,3,1,mhxx-romfs-native-table
19,105,3,4,2,mhxx-romfs-native-table
19,105,4,5,2,mhxx-romfs-native-table
19,106,0,1,1,mhxx-romfs-native-table
19,106,1,2,1,mhxx-romfs-native-table
19,106,2,3,1,mhxx-romfs-native-table
19,107,0,1,1,mhxx-romfs-native-table
19,107,1,2,1,mhxx-romfs-native-table
19,107,2,3,1,mhxx-romfs-native-table
19,107,3,4,1,mhxx-romfs-native-table
19,107,4,5,1,mhxx-romfs-native-table
19,108,0,1,0,mhxx-romfs-native-table
19,108,1,2,0,mhxx-romfs-native-table
19,108,2,3,0,mhxx-romfs-native-table
19,109,0,1,1,mhxx-romfs-native-table
19,109,1,2,1,mhxx-romfs-native-table
19,109,2,3,1,mhxx-romfs-native-table
19,110,0,1,1,mhxx-romfs-native-table
19,110,1,2,1,mhxx-romfs-native-table
19,110,2,3,2,mhxx-romfs-native-table
19,110,3,4,2,mhxx-romfs-native-table
19,110,4,5,3,mhxx-romfs-native-table
19,111,0,1,0,mhxx-romfs-native-table
19,111,1,2,0,mhxx-romfs-native-table
19,111,2,3,0,mhxx-romfs-native-table
20,0,0,1,0,mhxx-romfs-native-table
20,1,0,1,0,mhxx-romfs-native-table
20,1,1,2,0,mhxx-romfs-native-table
20,1,2,3,0,mhxx-romfs-native-table
20,1,3,4,0,mhxx-romfs-native-table
20,1,4,5,0,mhxx-romfs-native-table
20,1,5,6,1,mhxx-romfs-native-table
20,1,6,7,1,mhxx-romfs-native-table
20,1,7,8,1,mhxx-romfs-native-table
20,1,8,9,2,mhxx-romfs-native-table
20,1,9,10,2,mhxx-romfs-native-table
20,1,10,11,3,mhxx-romfs-native-table
20,2,0,1,0,mhxx-romfs-native-table
20,2,1,2,0,mhxx-romfs-native-table
20,2,2,3,0,mhxx-romfs-native-table
20,2,3,4,0,mhxx-romfs-native-table
20,2,4,5,0,mhxx-romfs-native-table
20,2,5,6,0,mhxx-romfs-native-table
20,2,6,7,1,mhxx-romfs-native-table
20,2,7,8,2,mhxx-romfs-native-table
20,3,0,1,1,mhxx-romfs-native-table
20,3,1,2,1,mhxx-romfs-native-table
20,3,2,3,1,mhxx-romfs-native-table
20,3,3,4,2,mhxx-romfs-native-table
20,3,4,5,2,mhxx-romfs-native-table
20,3,5,6,2,mhxx-romfs-native-table
20,3,6,7,2,mhxx-romfs-native-table
20,3,7,8,2,mhxx-romfs-native-table
20,3,8,9,3,mhxx-romfs-native-table
20,4,0,1,1,mhxx-romfs-native-table
20,4,1,2,1,mhxx-romfs-native-table
20,4,2,3,1,mhxx-romfs-native-table
20,4,3,4,1,mhxx-romfs-native-table
20,4,4,5,1,mhxx-romfs-native-table
20,4,5,6,2,mhxx-romfs-native-table
20,4,6,7,2,mhxx-romfs-native-table
20,4,7,8,2,mhxx-romfs-native-table
20,5,0,1,1,mhxx-romfs-native-table
20,5,1,2,1,mhxx-romfs-native-table
20,5,2,3,1,mhxx-romfs-native-table
20,5,3,4,1,mhxx-romfs-native-table
20,5,4,5,2,mhxx-romfs-native-table
20,5,5,6,2,mhxx-romfs-native-table
20,5,6,7,2,mhxx-romfs-native-table
20,5,7,8,2,mhxx-romfs-native-table
20,5,8,9,2,mhxx-romfs-native-table
20,6,0,1,1,mhxx-romfs-native-table
20,6,1,2,1,mhxx-romfs-native-table
20,6,2,3,1,mhxx-romfs-native-table
20,6,3,4,1,mhxx-romfs-native-table
20,6,4,5,1,mhxx-romfs-native-table
20,6,5,6,1,mhxx-romfs-native-table
20,6,6,7,1,mhxx-romfs-native-table
20,7,0,1,2,mhxx-romfs-native-table
20,7,1,2,2,mhxx-romfs-native-table
20,7,2,3,2,mhxx-romfs-native-table
20,7,3,4,2,mhxx-romfs-native-table
20,7,4,5,2,mhxx-romfs-native-table
20,7,5,6,2,mhxx-romfs-native-table
20,8,0,1,0,mhxx-romfs-native-table
20,8,1,2,1,mhxx-romfs-native-table
20,8,2,3,2,mhxx-romfs-native-table
20,8,3,4,2,mhxx-romfs-native-table
20,8,4,5,2,mhxx-romfs-native-table
20,8,5,6,2,mhxx-romfs-native-table
20,8,6,7,2,mhxx-romfs-native-table
20,8,7,8,2,mhxx-romfs-native-table
20,9,0,1,0,mhxx-romfs-native-table
20,9,1,2,0,mhxx-romfs-native-table
